# Time =     1.96559098E+00 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           3  -129.64767303139334       -3.5841329652787727E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139368       -3.8999792676751388E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14483950E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139374        1.6861179483954891E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139291        1.6859793806269604E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139530        1.6685782777232741E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139274        1.6342717218385325E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14503951E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139487        2.0739119366473626E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139286        2.0865653312108733E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139334        2.0905945324361034E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139371        2.0864098588689872E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14523952E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139377        4.7150973707494369E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139297        4.8483487392679018E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139533        5.0644406000137165E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139274        5.3640998961206959E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14543952E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139493       -1.5795840336891995E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139288       -1.5783109258446912E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139337       -1.5597783227367853E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139371       -1.5243210534405406E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14563953E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139379       -2.1108880489755819E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139300       -2.1228394583554913E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139536       -2.1250961592888454E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139280       -2.1180818933522716E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14583954E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139499       -6.1626498045370785E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139291       -6.2998536105759745E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139345       -6.5087362645596528E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139379       -6.7903439594849502E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14603955E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139379        1.4659092961468281E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139305        1.4635154274057635E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139539        1.4439586037604301E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139283        1.4075486196445882E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14623955E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139499        2.1370632969636127E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139300        2.1482341985568054E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139348        2.1486923253928415E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139382        2.1388716795015530E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14643956E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139385        7.5689079352333133E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139311        7.7091107436578762E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139547        7.9094381067075122E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139288        8.1712624995817702E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14663957E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139502       -1.3457498070477663E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139294       -1.3422650933225300E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139345       -1.3218046132123159E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139385       -1.2846535234440266E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14683958E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139385       -2.1523482639241320E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139308       -2.1626833437076807E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139547       -2.1613458792646428E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139294       -2.1487763615036646E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14703958E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139510       -8.9263265712896015E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139305       -9.0687071217186321E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139354       -9.2593342692049296E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139391       -9.4999045122498338E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14723959E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139391        1.2198078231317596E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139317        1.2152682205707303E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139550        1.1940308182142173E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139297        1.1563547097901530E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14743960E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139510        2.1567267345739188E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139305        2.1661883505900533E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139354        2.1630808634418401E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139391        2.1478478955903851E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14763961E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139396        1.0227739476188705E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139323        1.0371592474450871E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139553        1.0551550212383973E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139300        1.0769637920158708E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14783961E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139516       -1.0888244161212626E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139311       -1.0832656647434089E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139362       -1.0613753558927674E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139396       -1.0233861102334137E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14803962E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139399       -2.1502730367463741E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139320       -2.1588234765047707E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139558       -2.1539765352513428E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139294       -2.1361753461348622E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14823963E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139519       -1.1466606205659748E-006  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139323       -1.1611173581338363E-006  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303139362       -1.1779523966181806E-006  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139408       -1.1973991571752879E-006  -0.0000000000000000       -0.0000000000000000     
# Time =     1.14843964E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
